name;category;date;y;z;color
0-9 ans;hospitalisations;07-02-2021;39;43;"#E96F2E"
0-9 ans;hospitalisations;14-02-2021;39;43;"#E96F2E"
0-9 ans;hospitalisations;21-02-2021;27;30;"#E96F2E"
0-9 ans;hospitalisations;28-02-2021;34;38;"#E96F2E"
0-9 ans;hospitalisations;07-03-2021;29;32;"#E86333"
0-9 ans;hospitalisations;14-03-2021;27;30;"#E86333"
0-9 ans;hospitalisations;21-03-2021;41;46;"#E86333"
0-9 ans;hospitalisations;28-03-2021;41;46;"#E86333"
0-9 ans;hospitalisations;04-04-2021;41;46;"#E86333"
0-9 ans;hospitalisations;11-04-2021;43;48;"#E86333"
0-9 ans;hospitalisations;18-04-2021;44;49;"#E86333"
0-9 ans;hospitalisations;25-04-2021;41;46;"#E75737"
0-9 ans;hospitalisations;02-05-2021;39;43;"#E75737"
0-9 ans;hospitalisations;09-05-2021;52;58;"#E75737"
0-9 ans;hospitalisations;16-05-2021;38;42;"#E75737"
0-9 ans;hospitalisations;23-05-2021;43;48;"#E75737"
0-9 ans;hospitalisations;30-05-2021;35;39;"#ffffff"
0-9 ans;hospitalisations;06-06-2021;23;26;"#3498db"
10-19 ans;hospitalisations;22-03-2020;20;19;"#f1c40f"
10-19 ans;hospitalisations;29-03-2020;47;44;"#f1c40f"
10-19 ans;hospitalisations;05-04-2020;80;75;"#f1c40f"
10-19 ans;hospitalisations;12-04-2020;93;87;"#f1c40f"
10-19 ans;hospitalisations;19-04-2020;90;85;"#F0B813"
10-19 ans;hospitalisations;26-04-2020;81;76;"#F0B813"
10-19 ans;hospitalisations;03-05-2020;84;79;"#F0B813"
10-19 ans;hospitalisations;10-05-2020;72;68;"#F0B813"
10-19 ans;hospitalisations;17-05-2020;59;55;"#F0B813"
10-19 ans;hospitalisations;24-05-2020;49;46;"#F0B813"
10-19 ans;hospitalisations;31-05-2020;41;39;"#F0B813"
10-19 ans;hospitalisations;07-06-2020;46;43;"#EEA918"
10-19 ans;hospitalisations;14-06-2020;36;34;"#EEA918"
10-19 ans;hospitalisations;21-06-2020;34;32;"#EEA918"
10-19 ans;hospitalisations;28-06-2020;32;30;"#EEA918"
10-19 ans;hospitalisations;05-07-2020;28;26;"#EEA918"
10-19 ans;hospitalisations;12-07-2020;22;21;"#EEA918"
10-19 ans;hospitalisations;19-07-2020;24;23;"#ED9D1D"
10-19 ans;hospitalisations;26-07-2020;28;26;"#ED9D1D"
10-19 ans;hospitalisations;02-08-2020;29;27;"#ED9D1D"
10-19 ans;hospitalisations;09-08-2020;29;27;"#ED9D1D"
10-19 ans;hospitalisations;16-08-2020;24;23;"#ED9D1D"
10-19 ans;hospitalisations;23-08-2020;23;22;"#ED9D1D"
10-19 ans;hospitalisations;30-08-2020;33;31;"#ED9D1D"
10-19 ans;hospitalisations;06-09-2020;32;30;"#EC9221"
10-19 ans;hospitalisations;13-09-2020;30;28;"#EC9221"
10-19 ans;hospitalisations;20-09-2020;35;33;"#EC9221"
10-19 ans;hospitalisations;27-09-2020;19;18;"#EC9221"
10-19 ans;hospitalisations;04-10-2020;35;33;"#EC9221"
10-19 ans;hospitalisations;11-10-2020;40;38;"#EC9221"
10-19 ans;hospitalisations;18-10-2020;45;42;"#EB8626"
10-19 ans;hospitalisations;25-10-2020;71;67;"#EB8626"
10-19 ans;hospitalisations;01-11-2020;64;60;"#EB8626"
10-19 ans;hospitalisations;08-11-2020;76;71;"#EB8626"
10-19 ans;hospitalisations;15-11-2020;88;83;"#EB8626"
10-19 ans;hospitalisations;22-11-2020;91;86;"#EB8626"
10-19 ans;hospitalisations;29-11-2020;94;88;"#EB8626"
10-19 ans;hospitalisations;06-12-2020;92;94;"#EA7A2A"
10-19 ans;hospitalisations;13-12-2020;83;85;"#EA7A2A"
10-19 ans;hospitalisations;20-12-2020;61;62;"#EA7A2A"
10-19 ans;hospitalisations;27-12-2020;64;65;"#EA7A2A"
10-19 ans;hospitalisations;03-01-2021;60;61;"#EA7A2A"
10-19 ans;hospitalisations;10-01-2021;58;59;"#EA7A2A"
10-19 ans;hospitalisations;17-01-2021;63;64;"#EA7A2A"
10-19 ans;hospitalisations;24-01-2021;73;74;"#E96F2E"
10-19 ans;hospitalisations;31-01-2021;73;74;"#E96F2E"
10-19 ans;hospitalisations;07-02-2021;71;72;"#E96F2E"
10-19 ans;hospitalisations;14-02-2021;64;65;"#E96F2E"
10-19 ans;hospitalisations;21-02-2021;64;65;"#E96F2E"
10-19 ans;hospitalisations;28-02-2021;71;72;"#E96F2E"
10-19 ans;hospitalisations;07-03-2021;74;75;"#E86333"
10-19 ans;hospitalisations;14-03-2021;73;74;"#E86333"
10-19 ans;hospitalisations;21-03-2021;75;76;"#E86333"
10-19 ans;hospitalisations;28-03-2021;76;78;"#E86333"
10-19 ans;hospitalisations;04-04-2021;86;88;"#E86333"
10-19 ans;hospitalisations;11-04-2021;100;102;"#E86333"
10-19 ans;hospitalisations;18-04-2021;91;93;"#E86333"
10-19 ans;hospitalisations;25-04-2021;88;90;"#E75737"
10-19 ans;hospitalisations;02-05-2021;97;99;"#E75737"
10-19 ans;hospitalisations;09-05-2021;98;100;"#E75737"
10-19 ans;hospitalisations;16-05-2021;79;81;"#E75737"
10-19 ans;hospitalisations;23-05-2021;76;78;"#E75737"
10-19 ans;hospitalisations;30-05-2021;63;64;"#ffffff"
10-19 ans;hospitalisations;06-06-2021;66;67;"#3498db"
20-29 ans;hospitalisations;22-03-2020;29;104;"#f1c40f"
20-29 ans;hospitalisations;29-03-2020;74;260;"#f1c40f"
20-29 ans;hospitalisations;05-04-2020;100;353;"#f1c40f"
20-29 ans;hospitalisations;12-04-2020;99;351;"#f1c40f"
20-29 ans;hospitalisations;19-04-2020;86;302;"#F0B813"
20-29 ans;hospitalisations;26-04-2020;76;267;"#F0B813"
20-29 ans;hospitalisations;03-05-2020;68;240;"#F0B813"
20-29 ans;hospitalisations;10-05-2020;57;202;"#F0B813"
20-29 ans;hospitalisations;17-05-2020;49;174;"#F0B813"
20-29 ans;hospitalisations;24-05-2020;45;159;"#F0B813"
20-29 ans;hospitalisations;31-05-2020;39;137;"#F0B813"
20-29 ans;hospitalisations;07-06-2020;35;123;"#EEA918"
20-29 ans;hospitalisations;14-06-2020;32;114;"#EEA918"
20-29 ans;hospitalisations;21-06-2020;32;113;"#EEA918"
20-29 ans;hospitalisations;28-06-2020;29;104;"#EEA918"
20-29 ans;hospitalisations;05-07-2020;29;103;"#EEA918"
20-29 ans;hospitalisations;12-07-2020;27;96;"#EEA918"
20-29 ans;hospitalisations;19-07-2020;26;92;"#ED9D1D"
20-29 ans;hospitalisations;26-07-2020;24;84;"#ED9D1D"
20-29 ans;hospitalisations;02-08-2020;24;86;"#ED9D1D"
20-29 ans;hospitalisations;09-08-2020;24;86;"#ED9D1D"
20-29 ans;hospitalisations;16-08-2020;25;88;"#ED9D1D"
20-29 ans;hospitalisations;23-08-2020;27;97;"#ED9D1D"
20-29 ans;hospitalisations;30-08-2020;24;86;"#ED9D1D"
20-29 ans;hospitalisations;06-09-2020;28;98;"#EC9221"
20-29 ans;hospitalisations;13-09-2020;27;94;"#EC9221"
20-29 ans;hospitalisations;20-09-2020;32;114;"#EC9221"
20-29 ans;hospitalisations;27-09-2020;28;100;"#EC9221"
20-29 ans;hospitalisations;04-10-2020;31;110;"#EC9221"
20-29 ans;hospitalisations;11-10-2020;28;98;"#EC9221"
20-29 ans;hospitalisations;18-10-2020;35;124;"#EB8626"
20-29 ans;hospitalisations;25-10-2020;51;181;"#EB8626"
20-29 ans;hospitalisations;01-11-2020;68;239;"#EB8626"
20-29 ans;hospitalisations;08-11-2020;83;292;"#EB8626"
20-29 ans;hospitalisations;15-11-2020;80;282;"#EB8626"
20-29 ans;hospitalisations;22-11-2020;72;255;"#EB8626"
20-29 ans;hospitalisations;29-11-2020;64;226;"#EB8626"
20-29 ans;hospitalisations;06-12-2020;52;191;"#EA7A2A"
20-29 ans;hospitalisations;13-12-2020;45;165;"#EA7A2A"
20-29 ans;hospitalisations;20-12-2020;46;171;"#EA7A2A"
20-29 ans;hospitalisations;27-12-2020;53;195;"#EA7A2A"
20-29 ans;hospitalisations;03-01-2021;52;191;"#EA7A2A"
20-29 ans;hospitalisations;10-01-2021;52;192;"#EA7A2A"
20-29 ans;hospitalisations;17-01-2021;57;209;"#EA7A2A"
20-29 ans;hospitalisations;24-01-2021;56;207;"#E96F2E"
20-29 ans;hospitalisations;31-01-2021;57;212;"#E96F2E"
20-29 ans;hospitalisations;07-02-2021;62;229;"#E96F2E"
20-29 ans;hospitalisations;14-02-2021;62;229;"#E96F2E"
20-29 ans;hospitalisations;21-02-2021;68;250;"#E96F2E"
20-29 ans;hospitalisations;28-02-2021;63;234;"#E96F2E"
20-29 ans;hospitalisations;07-03-2021;63;234;"#E86333"
20-29 ans;hospitalisations;14-03-2021;70;257;"#E86333"
20-29 ans;hospitalisations;21-03-2021;76;282;"#E86333"
20-29 ans;hospitalisations;28-03-2021;85;313;"#E86333"
20-29 ans;hospitalisations;04-04-2021;86;318;"#E86333"
20-29 ans;hospitalisations;11-04-2021;100;369;"#E86333"
20-29 ans;hospitalisations;18-04-2021;97;359;"#E86333"
20-29 ans;hospitalisations;25-04-2021;100;369;"#E75737"
20-29 ans;hospitalisations;02-05-2021;92;341;"#E75737"
20-29 ans;hospitalisations;09-05-2021;85;313;"#E75737"
20-29 ans;hospitalisations;16-05-2021;73;269;"#E75737"
20-29 ans;hospitalisations;23-05-2021;66;245;"#E75737"
20-29 ans;hospitalisations;30-05-2021;58;215;"#ffffff"
20-29 ans;hospitalisations;06-06-2021;51;190;"#3498db"
30-39 ans;hospitalisations;22-03-2020;32;289;"#f1c40f"
30-39 ans;hospitalisations;29-03-2020;81;727;"#f1c40f"
30-39 ans;hospitalisations;05-04-2020;100;901;"#f1c40f"
30-39 ans;hospitalisations;12-04-2020;99;896;"#f1c40f"
30-39 ans;hospitalisations;19-04-2020;82;737;"#F0B813"
30-39 ans;hospitalisations;26-04-2020;68;613;"#F0B813"
30-39 ans;hospitalisations;03-05-2020;59;530;"#F0B813"
30-39 ans;hospitalisations;10-05-2020;49;440;"#F0B813"
30-39 ans;hospitalisations;17-05-2020;41;365;"#F0B813"
30-39 ans;hospitalisations;24-05-2020;35;312;"#F0B813"
30-39 ans;hospitalisations;31-05-2020;29;263;"#F0B813"
30-39 ans;hospitalisations;07-06-2020;28;250;"#EEA918"
30-39 ans;hospitalisations;14-06-2020;25;228;"#EEA918"
30-39 ans;hospitalisations;21-06-2020;26;231;"#EEA918"
30-39 ans;hospitalisations;28-06-2020;23;207;"#EEA918"
30-39 ans;hospitalisations;05-07-2020;21;191;"#EEA918"
30-39 ans;hospitalisations;12-07-2020;18;163;"#EEA918"
30-39 ans;hospitalisations;19-07-2020;18;166;"#ED9D1D"
30-39 ans;hospitalisations;26-07-2020;16;146;"#ED9D1D"
30-39 ans;hospitalisations;02-08-2020;14;130;"#ED9D1D"
30-39 ans;hospitalisations;09-08-2020;15;133;"#ED9D1D"
30-39 ans;hospitalisations;16-08-2020;14;130;"#ED9D1D"
30-39 ans;hospitalisations;23-08-2020;15;138;"#ED9D1D"
30-39 ans;hospitalisations;30-08-2020;13;121;"#ED9D1D"
30-39 ans;hospitalisations;06-09-2020;16;148;"#EC9221"
30-39 ans;hospitalisations;13-09-2020;17;152;"#EC9221"
30-39 ans;hospitalisations;20-09-2020;20;177;"#EC9221"
30-39 ans;hospitalisations;27-09-2020;22;198;"#EC9221"
30-39 ans;hospitalisations;04-10-2020;23;203;"#EC9221"
30-39 ans;hospitalisations;11-10-2020;25;225;"#EC9221"
30-39 ans;hospitalisations;18-10-2020;28;252;"#EB8626"
30-39 ans;hospitalisations;25-10-2020;39;354;"#EB8626"
30-39 ans;hospitalisations;01-11-2020;53;476;"#EB8626"
30-39 ans;hospitalisations;08-11-2020;58;524;"#EB8626"
30-39 ans;hospitalisations;15-11-2020;60;539;"#EB8626"
30-39 ans;hospitalisations;22-11-2020;49;444;"#EB8626"
30-39 ans;hospitalisations;29-11-2020;41;372;"#EB8626"
30-39 ans;hospitalisations;06-12-2020;39;354;"#EA7A2A"
30-39 ans;hospitalisations;13-12-2020;36;327;"#EA7A2A"
30-39 ans;hospitalisations;20-12-2020;36;323;"#EA7A2A"
30-39 ans;hospitalisations;27-12-2020;35;315;"#EA7A2A"
30-39 ans;hospitalisations;03-01-2021;37;329;"#EA7A2A"
30-39 ans;hospitalisations;10-01-2021;36;320;"#EA7A2A"
30-39 ans;hospitalisations;17-01-2021;40;364;"#EA7A2A"
30-39 ans;hospitalisations;24-01-2021;39;351;"#E96F2E"
30-39 ans;hospitalisations;31-01-2021;41;371;"#E96F2E"
30-39 ans;hospitalisations;07-02-2021;46;410;"#E96F2E"
30-39 ans;hospitalisations;14-02-2021;44;392;"#E96F2E"
30-39 ans;hospitalisations;21-02-2021;48;431;"#E96F2E"
30-39 ans;hospitalisations;28-02-2021;50;453;"#E96F2E"
30-39 ans;hospitalisations;07-03-2021;56;507;"#E86333"
30-39 ans;hospitalisations;14-03-2021;59;532;"#E86333"
30-39 ans;hospitalisations;21-03-2021;65;588;"#E86333"
30-39 ans;hospitalisations;28-03-2021;75;674;"#E86333"
30-39 ans;hospitalisations;04-04-2021;82;739;"#E86333"
30-39 ans;hospitalisations;11-04-2021;88;797;"#E86333"
30-39 ans;hospitalisations;18-04-2021;89;798;"#E86333"
30-39 ans;hospitalisations;25-04-2021;83;745;"#E75737"
30-39 ans;hospitalisations;02-05-2021;83;746;"#E75737"
30-39 ans;hospitalisations;09-05-2021;72;652;"#E75737"
30-39 ans;hospitalisations;16-05-2021;63;564;"#E75737"
30-39 ans;hospitalisations;23-05-2021;52;468;"#E75737"
30-39 ans;hospitalisations;30-05-2021;48;431;"#ffffff"
30-39 ans;hospitalisations;06-06-2021;45;403;"#3498db"
40-49 ans;hospitalisations;22-03-2020;27;521;"#f1c40f"
40-49 ans;hospitalisations;29-03-2020;74;1451;"#f1c40f"
40-49 ans;hospitalisations;05-04-2020;100;1958;"#f1c40f"
40-49 ans;hospitalisations;12-04-2020;94;1833;"#f1c40f"
40-49 ans;hospitalisations;19-04-2020;75;1476;"#F0B813"
40-49 ans;hospitalisations;26-04-2020;62;1223;"#F0B813"
40-49 ans;hospitalisations;03-05-2020;52;1009;"#F0B813"
40-49 ans;hospitalisations;10-05-2020;44;852;"#F0B813"
40-49 ans;hospitalisations;17-05-2020;37;720;"#F0B813"
40-49 ans;hospitalisations;24-05-2020;32;621;"#F0B813"
40-49 ans;hospitalisations;31-05-2020;27;535;"#F0B813"
40-49 ans;hospitalisations;07-06-2020;25;493;"#EEA918"
40-49 ans;hospitalisations;14-06-2020;22;429;"#EEA918"
40-49 ans;hospitalisations;21-06-2020;20;394;"#EEA918"
40-49 ans;hospitalisations;28-06-2020;19;363;"#EEA918"
40-49 ans;hospitalisations;05-07-2020;17;324;"#EEA918"
40-49 ans;hospitalisations;12-07-2020;15;293;"#EEA918"
40-49 ans;hospitalisations;19-07-2020;14;274;"#ED9D1D"
40-49 ans;hospitalisations;26-07-2020;13;256;"#ED9D1D"
40-49 ans;hospitalisations;02-08-2020;12;235;"#ED9D1D"
40-49 ans;hospitalisations;09-08-2020;12;235;"#ED9D1D"
40-49 ans;hospitalisations;16-08-2020;12;234;"#ED9D1D"
40-49 ans;hospitalisations;23-08-2020;13;246;"#ED9D1D"
40-49 ans;hospitalisations;30-08-2020;12;227;"#ED9D1D"
40-49 ans;hospitalisations;06-09-2020;13;246;"#EC9221"
40-49 ans;hospitalisations;13-09-2020;16;313;"#EC9221"
40-49 ans;hospitalisations;20-09-2020;15;288;"#EC9221"
40-49 ans;hospitalisations;27-09-2020;18;352;"#EC9221"
40-49 ans;hospitalisations;04-10-2020;19;363;"#EC9221"
40-49 ans;hospitalisations;11-10-2020;20;385;"#EC9221"
40-49 ans;hospitalisations;18-10-2020;23;460;"#EB8626"
40-49 ans;hospitalisations;25-10-2020;32;635;"#EB8626"
40-49 ans;hospitalisations;01-11-2020;46;908;"#EB8626"
40-49 ans;hospitalisations;08-11-2020;54;1061;"#EB8626"
40-49 ans;hospitalisations;15-11-2020;55;1078;"#EB8626"
40-49 ans;hospitalisations;22-11-2020;49;957;"#EB8626"
40-49 ans;hospitalisations;29-11-2020;39;755;"#EB8626"
40-49 ans;hospitalisations;06-12-2020;35;678;"#EA7A2A"
40-49 ans;hospitalisations;13-12-2020;34;670;"#EA7A2A"
40-49 ans;hospitalisations;20-12-2020;33;648;"#EA7A2A"
40-49 ans;hospitalisations;27-12-2020;32;624;"#EA7A2A"
40-49 ans;hospitalisations;03-01-2021;32;630;"#EA7A2A"
40-49 ans;hospitalisations;10-01-2021;33;653;"#EA7A2A"
40-49 ans;hospitalisations;17-01-2021;33;648;"#EA7A2A"
40-49 ans;hospitalisations;24-01-2021;36;711;"#E96F2E"
40-49 ans;hospitalisations;31-01-2021;38;749;"#E96F2E"
40-49 ans;hospitalisations;07-02-2021;40;778;"#E96F2E"
40-49 ans;hospitalisations;14-02-2021;39;765;"#E96F2E"
40-49 ans;hospitalisations;21-02-2021;41;800;"#E96F2E"
40-49 ans;hospitalisations;28-02-2021;44;868;"#E96F2E"
40-49 ans;hospitalisations;07-03-2021;47;918;"#E86333"
40-49 ans;hospitalisations;14-03-2021;52;1009;"#E86333"
40-49 ans;hospitalisations;21-03-2021;59;1157;"#E86333"
40-49 ans;hospitalisations;28-03-2021;69;1349;"#E86333"
40-49 ans;hospitalisations;04-04-2021;79;1544;"#E86333"
40-49 ans;hospitalisations;11-04-2021;86;1693;"#E86333"
40-49 ans;hospitalisations;18-04-2021;84;1639;"#E86333"
40-49 ans;hospitalisations;25-04-2021;86;1688;"#E75737"
40-49 ans;hospitalisations;02-05-2021;84;1640;"#E75737"
40-49 ans;hospitalisations;09-05-2021;75;1465;"#E75737"
40-49 ans;hospitalisations;16-05-2021;64;1250;"#E75737"
40-49 ans;hospitalisations;23-05-2021;54;1054;"#E75737"
40-49 ans;hospitalisations;30-05-2021;48;932;"#ffffff"
40-49 ans;hospitalisations;06-06-2021;43;841;"#3498db"
50-59 ans;hospitalisations;22-03-2020;24;1004;"#f1c40f"
50-59 ans;hospitalisations;29-03-2020;70;2916;"#f1c40f"
50-59 ans;hospitalisations;05-04-2020;100;4190;"#f1c40f"
50-59 ans;hospitalisations;12-04-2020;94;3945;"#f1c40f"
50-59 ans;hospitalisations;19-04-2020;79;3314;"#F0B813"
50-59 ans;hospitalisations;26-04-2020;65;2735;"#F0B813"
50-59 ans;hospitalisations;03-05-2020;57;2403;"#F0B813"
50-59 ans;hospitalisations;10-05-2020;49;2052;"#F0B813"
50-59 ans;hospitalisations;17-05-2020;42;1759;"#F0B813"
50-59 ans;hospitalisations;24-05-2020;37;1539;"#F0B813"
50-59 ans;hospitalisations;31-05-2020;31;1304;"#F0B813"
50-59 ans;hospitalisations;07-06-2020;28;1183;"#EEA918"
50-59 ans;hospitalisations;14-06-2020;24;1015;"#EEA918"
50-59 ans;hospitalisations;21-06-2020;22;917;"#EEA918"
50-59 ans;hospitalisations;28-06-2020;20;835;"#EEA918"
50-59 ans;hospitalisations;05-07-2020;18;746;"#EEA918"
50-59 ans;hospitalisations;12-07-2020;16;657;"#EEA918"
50-59 ans;hospitalisations;19-07-2020;15;626;"#ED9D1D"
50-59 ans;hospitalisations;26-07-2020;13;540;"#ED9D1D"
50-59 ans;hospitalisations;02-08-2020;12;492;"#ED9D1D"
50-59 ans;hospitalisations;09-08-2020;12;490;"#ED9D1D"
50-59 ans;hospitalisations;16-08-2020;11;472;"#ED9D1D"
50-59 ans;hospitalisations;23-08-2020;11;479;"#ED9D1D"
50-59 ans;hospitalisations;30-08-2020;11;480;"#ED9D1D"
50-59 ans;hospitalisations;06-09-2020;12;483;"#EC9221"
50-59 ans;hospitalisations;13-09-2020;13;564;"#EC9221"
50-59 ans;hospitalisations;20-09-2020;14;600;"#EC9221"
50-59 ans;hospitalisations;27-09-2020;16;690;"#EC9221"
50-59 ans;hospitalisations;04-10-2020;17;722;"#EC9221"
50-59 ans;hospitalisations;11-10-2020;20;822;"#EC9221"
50-59 ans;hospitalisations;18-10-2020;25;1030;"#EB8626"
50-59 ans;hospitalisations;25-10-2020;32;1361;"#EB8626"
50-59 ans;hospitalisations;01-11-2020;49;2042;"#EB8626"
50-59 ans;hospitalisations;08-11-2020;58;2430;"#EB8626"
50-59 ans;hospitalisations;15-11-2020;63;2619;"#EB8626"
50-59 ans;hospitalisations;22-11-2020;54;2267;"#EB8626"
50-59 ans;hospitalisations;29-11-2020;45;1876;"#EB8626"
50-59 ans;hospitalisations;06-12-2020;40;1660;"#EA7A2A"
50-59 ans;hospitalisations;13-12-2020;38;1598;"#EA7A2A"
50-59 ans;hospitalisations;20-12-2020;38;1613;"#EA7A2A"
50-59 ans;hospitalisations;27-12-2020;36;1515;"#EA7A2A"
50-59 ans;hospitalisations;03-01-2021;37;1571;"#EA7A2A"
50-59 ans;hospitalisations;10-01-2021;37;1557;"#EA7A2A"
50-59 ans;hospitalisations;17-01-2021;40;1696;"#EA7A2A"
50-59 ans;hospitalisations;24-01-2021;44;1830;"#E96F2E"
50-59 ans;hospitalisations;31-01-2021;47;1985;"#E96F2E"
50-59 ans;hospitalisations;07-02-2021;48;2023;"#E96F2E"
50-59 ans;hospitalisations;14-02-2021;48;2001;"#E96F2E"
50-59 ans;hospitalisations;21-02-2021;48;2029;"#E96F2E"
50-59 ans;hospitalisations;28-02-2021;51;2122;"#E96F2E"
50-59 ans;hospitalisations;07-03-2021;52;2199;"#E86333"
50-59 ans;hospitalisations;14-03-2021;54;2274;"#E86333"
50-59 ans;hospitalisations;21-03-2021;63;2634;"#E86333"
50-59 ans;hospitalisations;28-03-2021;71;2958;"#E86333"
50-59 ans;hospitalisations;04-04-2021;78;3255;"#E86333"
50-59 ans;hospitalisations;11-04-2021;84;3521;"#E86333"
50-59 ans;hospitalisations;18-04-2021;87;3656;"#E86333"
50-59 ans;hospitalisations;25-04-2021;89;3709;"#E75737"
50-59 ans;hospitalisations;02-05-2021;84;3517;"#E75737"
50-59 ans;hospitalisations;09-05-2021;74;3094;"#E75737"
50-59 ans;hospitalisations;16-05-2021;66;2752;"#E75737"
50-59 ans;hospitalisations;23-05-2021;55;2317;"#E75737"
50-59 ans;hospitalisations;30-05-2021;47;1980;"#ffffff"
50-59 ans;hospitalisations;06-06-2021;42;1745;"#3498db"
60-69 ans;hospitalisations;22-03-2020;23;1417;"#f1c40f"
60-69 ans;hospitalisations;29-03-2020;67;4057;"#f1c40f"
60-69 ans;hospitalisations;05-04-2020;99;6040;"#f1c40f"
60-69 ans;hospitalisations;12-04-2020;100;6100;"#f1c40f"
60-69 ans;hospitalisations;19-04-2020;89;5403;"#F0B813"
60-69 ans;hospitalisations;26-04-2020;77;4676;"#F0B813"
60-69 ans;hospitalisations;03-05-2020;68;4160;"#F0B813"
60-69 ans;hospitalisations;10-05-2020;59;3612;"#F0B813"
60-69 ans;hospitalisations;17-05-2020;51;3125;"#F0B813"
60-69 ans;hospitalisations;24-05-2020;46;2780;"#F0B813"
60-69 ans;hospitalisations;31-05-2020;38;2322;"#F0B813"
60-69 ans;hospitalisations;07-06-2020;34;2050;"#EEA918"
60-69 ans;hospitalisations;14-06-2020;29;1799;"#EEA918"
60-69 ans;hospitalisations;21-06-2020;27;1660;"#EEA918"
60-69 ans;hospitalisations;28-06-2020;24;1486;"#EEA918"
60-69 ans;hospitalisations;05-07-2020;22;1350;"#EEA918"
60-69 ans;hospitalisations;12-07-2020;19;1174;"#EEA918"
60-69 ans;hospitalisations;19-07-2020;18;1099;"#ED9D1D"
60-69 ans;hospitalisations;26-07-2020;16;967;"#ED9D1D"
60-69 ans;hospitalisations;02-08-2020;15;889;"#ED9D1D"
60-69 ans;hospitalisations;09-08-2020;14;883;"#ED9D1D"
60-69 ans;hospitalisations;16-08-2020;14;862;"#ED9D1D"
60-69 ans;hospitalisations;23-08-2020;14;830;"#ED9D1D"
60-69 ans;hospitalisations;30-08-2020;13;811;"#ED9D1D"
60-69 ans;hospitalisations;06-09-2020;14;867;"#EC9221"
60-69 ans;hospitalisations;13-09-2020;16;972;"#EC9221"
60-69 ans;hospitalisations;20-09-2020;16;1004;"#EC9221"
60-69 ans;hospitalisations;27-09-2020;19;1139;"#EC9221"
60-69 ans;hospitalisations;04-10-2020;21;1267;"#EC9221"
60-69 ans;hospitalisations;11-10-2020;23;1421;"#EC9221"
60-69 ans;hospitalisations;18-10-2020;29;1763;"#EB8626"
