name;category;date;y;z;color
0-9 ans;soins intensifs & réanimations;15-11-2020;56;14;"#EA7A2A"
0-9 ans;soins intensifs & réanimations;22-11-2020;44;11;"#E96F2E"
0-9 ans;soins intensifs & réanimations;29-11-2020;20;5;"#E96F2E"
0-9 ans;soins intensifs & réanimations;06-12-2020;28;7;"#E96F2E"
0-9 ans;soins intensifs & réanimations;13-12-2020;8;2;"#E96F2E"
0-9 ans;soins intensifs & réanimations;20-12-2020;32;8;"#E96F2E"
0-9 ans;soins intensifs & réanimations;27-12-2020;16;4;"#E86333"
0-9 ans;soins intensifs & réanimations;03-01-2021;16;4;"#E86333"
0-9 ans;soins intensifs & réanimations;10-01-2021;16;4;"#E86333"
0-9 ans;soins intensifs & réanimations;17-01-2021;20;5;"#E86333"
0-9 ans;soins intensifs & réanimations;24-01-2021;8;2;"#E86333"
0-9 ans;soins intensifs & réanimations;31-01-2021;8;2;"#E75737"
0-9 ans;soins intensifs & réanimations;07-02-2021;16;4;"#E75737"
0-9 ans;soins intensifs & réanimations;14-02-2021;24;6;"#E75737"
0-9 ans;soins intensifs & réanimations;21-02-2021;24;6;"#E75737"
0-9 ans;soins intensifs & réanimations;28-02-2021;28;7;"#ffffff"
0-9 ans;soins intensifs & réanimations;07-03-2021;20;5;"#3498db"
10-19 ans;soins intensifs & réanimations;22-03-2020;12;3;"#f1c40f"
10-19 ans;soins intensifs & réanimations;29-03-2020;31;8;"#f1c40f"
10-19 ans;soins intensifs & réanimations;05-04-2020;69;18;"#f1c40f"
10-19 ans;soins intensifs & réanimations;12-04-2020;77;20;"#F0B813"
10-19 ans;soins intensifs & réanimations;19-04-2020;69;18;"#F0B813"
10-19 ans;soins intensifs & réanimations;26-04-2020;73;19;"#F0B813"
10-19 ans;soins intensifs & réanimations;03-05-2020;100;26;"#F0B813"
10-19 ans;soins intensifs & réanimations;10-05-2020;69;18;"#F0B813"
10-19 ans;soins intensifs & réanimations;17-05-2020;50;13;"#EEA918"
10-19 ans;soins intensifs & réanimations;24-05-2020;54;14;"#EEA918"
10-19 ans;soins intensifs & réanimations;31-05-2020;31;8;"#EEA918"
10-19 ans;soins intensifs & réanimations;07-06-2020;23;6;"#EEA918"
10-19 ans;soins intensifs & réanimations;14-06-2020;23;6;"#EEA918"
10-19 ans;soins intensifs & réanimations;21-06-2020;23;6;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;28-06-2020;19;5;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;05-07-2020;15;4;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;12-07-2020;8;2;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;19-07-2020;12;3;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;26-07-2020;4;1;"#ED9D1D"
10-19 ans;soins intensifs & réanimations;02-08-2020;4;1;"#EC9221"
10-19 ans;soins intensifs & réanimations;09-08-2020;12;3;"#EC9221"
10-19 ans;soins intensifs & réanimations;16-08-2020;4;1;"#EC9221"
10-19 ans;soins intensifs & réanimations;23-08-2020;8;2;"#EC9221"
10-19 ans;soins intensifs & réanimations;30-08-2020;4;1;"#EC9221"
10-19 ans;soins intensifs & réanimations;06-09-2020;12;3;"#EB8626"
10-19 ans;soins intensifs & réanimations;13-09-2020;4;1;"#EB8626"
10-19 ans;soins intensifs & réanimations;20-09-2020;4;1;"#EB8626"
10-19 ans;soins intensifs & réanimations;27-09-2020;4;1;"#EB8626"
10-19 ans;soins intensifs & réanimations;04-10-2020;15;4;"#EB8626"
10-19 ans;soins intensifs & réanimations;11-10-2020;15;4;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;18-10-2020;31;8;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;25-10-2020;35;9;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;01-11-2020;23;6;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;08-11-2020;27;7;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;15-11-2020;35;9;"#EA7A2A"
10-19 ans;soins intensifs & réanimations;22-11-2020;42;11;"#E96F2E"
10-19 ans;soins intensifs & réanimations;29-11-2020;58;15;"#E96F2E"
10-19 ans;soins intensifs & réanimations;06-12-2020;50;13;"#E96F2E"
10-19 ans;soins intensifs & réanimations;13-12-2020;50;13;"#E96F2E"
10-19 ans;soins intensifs & réanimations;20-12-2020;50;13;"#E96F2E"
10-19 ans;soins intensifs & réanimations;27-12-2020;42;11;"#E86333"
10-19 ans;soins intensifs & réanimations;03-01-2021;31;8;"#E86333"
10-19 ans;soins intensifs & réanimations;10-01-2021;35;9;"#E86333"
10-19 ans;soins intensifs & réanimations;17-01-2021;19;5;"#E86333"
10-19 ans;soins intensifs & réanimations;24-01-2021;38;10;"#E86333"
10-19 ans;soins intensifs & réanimations;31-01-2021;42;11;"#E75737"
10-19 ans;soins intensifs & réanimations;07-02-2021;27;7;"#E75737"
10-19 ans;soins intensifs & réanimations;14-02-2021;23;6;"#E75737"
10-19 ans;soins intensifs & réanimations;21-02-2021;31;8;"#E75737"
10-19 ans;soins intensifs & réanimations;28-02-2021;31;8;"#ffffff"
10-19 ans;soins intensifs & réanimations;07-03-2021;42;11;"#3498db"
20-29 ans;soins intensifs & réanimations;22-03-2020;27;17;"#f1c40f"
20-29 ans;soins intensifs & réanimations;29-03-2020;70;44;"#f1c40f"
20-29 ans;soins intensifs & réanimations;05-04-2020;100;63;"#f1c40f"
20-29 ans;soins intensifs & réanimations;12-04-2020;89;56;"#F0B813"
20-29 ans;soins intensifs & réanimations;19-04-2020;83;52;"#F0B813"
20-29 ans;soins intensifs & réanimations;26-04-2020;78;49;"#F0B813"
20-29 ans;soins intensifs & réanimations;03-05-2020;81;51;"#F0B813"
20-29 ans;soins intensifs & réanimations;10-05-2020;46;29;"#F0B813"
20-29 ans;soins intensifs & réanimations;17-05-2020;44;28;"#EEA918"
20-29 ans;soins intensifs & réanimations;24-05-2020;41;26;"#EEA918"
20-29 ans;soins intensifs & réanimations;31-05-2020;38;24;"#EEA918"
20-29 ans;soins intensifs & réanimations;07-06-2020;30;19;"#EEA918"
20-29 ans;soins intensifs & réanimations;14-06-2020;27;17;"#EEA918"
20-29 ans;soins intensifs & réanimations;21-06-2020;24;15;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;28-06-2020;19;12;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;05-07-2020;19;12;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;12-07-2020;13;8;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;19-07-2020;16;10;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;26-07-2020;6;4;"#ED9D1D"
20-29 ans;soins intensifs & réanimations;02-08-2020;5;3;"#EC9221"
20-29 ans;soins intensifs & réanimations;09-08-2020;6;4;"#EC9221"
20-29 ans;soins intensifs & réanimations;16-08-2020;10;6;"#EC9221"
20-29 ans;soins intensifs & réanimations;23-08-2020;10;6;"#EC9221"
20-29 ans;soins intensifs & réanimations;30-08-2020;6;4;"#EC9221"
20-29 ans;soins intensifs & réanimations;06-09-2020;11;7;"#EB8626"
20-29 ans;soins intensifs & réanimations;13-09-2020;11;7;"#EB8626"
20-29 ans;soins intensifs & réanimations;20-09-2020;11;7;"#EB8626"
20-29 ans;soins intensifs & réanimations;27-09-2020;19;12;"#EB8626"
20-29 ans;soins intensifs & réanimations;04-10-2020;21;13;"#EB8626"
20-29 ans;soins intensifs & réanimations;11-10-2020;14;9;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;18-10-2020;11;7;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;25-10-2020;19;12;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;01-11-2020;25;16;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;08-11-2020;43;27;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;15-11-2020;44;28;"#EA7A2A"
20-29 ans;soins intensifs & réanimations;22-11-2020;40;25;"#E96F2E"
20-29 ans;soins intensifs & réanimations;29-11-2020;30;19;"#E96F2E"
20-29 ans;soins intensifs & réanimations;06-12-2020;32;20;"#E96F2E"
20-29 ans;soins intensifs & réanimations;13-12-2020;25;16;"#E96F2E"
20-29 ans;soins intensifs & réanimations;20-12-2020;16;10;"#E96F2E"
20-29 ans;soins intensifs & réanimations;27-12-2020;27;17;"#E86333"
20-29 ans;soins intensifs & réanimations;03-01-2021;25;16;"#E86333"
20-29 ans;soins intensifs & réanimations;10-01-2021;27;17;"#E86333"
20-29 ans;soins intensifs & réanimations;17-01-2021;30;19;"#E86333"
20-29 ans;soins intensifs & réanimations;24-01-2021;37;23;"#E86333"
20-29 ans;soins intensifs & réanimations;31-01-2021;40;25;"#E75737"
20-29 ans;soins intensifs & réanimations;07-02-2021;38;24;"#E75737"
20-29 ans;soins intensifs & réanimations;14-02-2021;57;36;"#E75737"
20-29 ans;soins intensifs & réanimations;21-02-2021;60;38;"#E75737"
20-29 ans;soins intensifs & réanimations;28-02-2021;54;34;"#ffffff"
20-29 ans;soins intensifs & réanimations;07-03-2021;54;34;"#3498db"
30-39 ans;soins intensifs & réanimations;22-03-2020;33;72;"#f1c40f"
30-39 ans;soins intensifs & réanimations;29-03-2020;72;156;"#f1c40f"
30-39 ans;soins intensifs & réanimations;05-04-2020;100;218;"#f1c40f"
30-39 ans;soins intensifs & réanimations;12-04-2020;98;213;"#F0B813"
30-39 ans;soins intensifs & réanimations;19-04-2020;80;174;"#F0B813"
30-39 ans;soins intensifs & réanimations;26-04-2020;55;119;"#F0B813"
30-39 ans;soins intensifs & réanimations;03-05-2020;42;92;"#F0B813"
30-39 ans;soins intensifs & réanimations;10-05-2020;30;66;"#F0B813"
30-39 ans;soins intensifs & réanimations;17-05-2020;22;49;"#EEA918"
30-39 ans;soins intensifs & réanimations;24-05-2020;18;40;"#EEA918"
30-39 ans;soins intensifs & réanimations;31-05-2020;15;32;"#EEA918"
30-39 ans;soins intensifs & réanimations;07-06-2020;11;24;"#EEA918"
30-39 ans;soins intensifs & réanimations;14-06-2020;13;29;"#EEA918"
30-39 ans;soins intensifs & réanimations;21-06-2020;11;24;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;28-06-2020;11;23;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;05-07-2020;9;20;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;12-07-2020;11;23;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;19-07-2020;9;20;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;26-07-2020;7;16;"#ED9D1D"
30-39 ans;soins intensifs & réanimations;02-08-2020;7;15;"#EC9221"
30-39 ans;soins intensifs & réanimations;09-08-2020;8;18;"#EC9221"
30-39 ans;soins intensifs & réanimations;16-08-2020;7;15;"#EC9221"
30-39 ans;soins intensifs & réanimations;23-08-2020;9;19;"#EC9221"
30-39 ans;soins intensifs & réanimations;30-08-2020;6;13;"#EC9221"
30-39 ans;soins intensifs & réanimations;06-09-2020;8;18;"#EB8626"
30-39 ans;soins intensifs & réanimations;13-09-2020;11;24;"#EB8626"
30-39 ans;soins intensifs & réanimations;20-09-2020;6;12;"#EB8626"
30-39 ans;soins intensifs & réanimations;27-09-2020;14;30;"#EB8626"
30-39 ans;soins intensifs & réanimations;04-10-2020;16;34;"#EB8626"
30-39 ans;soins intensifs & réanimations;11-10-2020;18;40;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;18-10-2020;21;46;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;25-10-2020;29;63;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;01-11-2020;34;75;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;08-11-2020;36;78;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;15-11-2020;43;94;"#EA7A2A"
30-39 ans;soins intensifs & réanimations;22-11-2020;36;78;"#E96F2E"
30-39 ans;soins intensifs & réanimations;29-11-2020;28;61;"#E96F2E"
30-39 ans;soins intensifs & réanimations;06-12-2020;31;67;"#E96F2E"
30-39 ans;soins intensifs & réanimations;13-12-2020;25;54;"#E96F2E"
30-39 ans;soins intensifs & réanimations;20-12-2020;21;46;"#E96F2E"
30-39 ans;soins intensifs & réanimations;27-12-2020;21;46;"#E86333"
30-39 ans;soins intensifs & réanimations;03-01-2021;22;48;"#E86333"
30-39 ans;soins intensifs & réanimations;10-01-2021;18;40;"#E86333"
30-39 ans;soins intensifs & réanimations;17-01-2021;19;42;"#E86333"
30-39 ans;soins intensifs & réanimations;24-01-2021;23;50;"#E86333"
30-39 ans;soins intensifs & réanimations;31-01-2021;23;50;"#E75737"
30-39 ans;soins intensifs & réanimations;07-02-2021;30;65;"#E75737"
30-39 ans;soins intensifs & réanimations;14-02-2021;29;64;"#E75737"
30-39 ans;soins intensifs & réanimations;21-02-2021;37;81;"#E75737"
30-39 ans;soins intensifs & réanimations;28-02-2021;45;99;"#ffffff"
30-39 ans;soins intensifs & réanimations;07-03-2021;43;94;"#3498db"
40-49 ans;soins intensifs & réanimations;22-03-2020;24;142;"#f1c40f"
40-49 ans;soins intensifs & réanimations;29-03-2020;63;367;"#f1c40f"
40-49 ans;soins intensifs & réanimations;05-04-2020;100;584;"#f1c40f"
40-49 ans;soins intensifs & réanimations;12-04-2020;92;537;"#F0B813"
40-49 ans;soins intensifs & réanimations;19-04-2020;75;438;"#F0B813"
40-49 ans;soins intensifs & réanimations;26-04-2020;58;336;"#F0B813"
40-49 ans;soins intensifs & réanimations;03-05-2020;47;274;"#F0B813"
40-49 ans;soins intensifs & réanimations;10-05-2020;33;195;"#F0B813"
40-49 ans;soins intensifs & réanimations;17-05-2020;25;145;"#EEA918"
40-49 ans;soins intensifs & réanimations;24-05-2020;18;106;"#EEA918"
40-49 ans;soins intensifs & réanimations;31-05-2020;15;87;"#EEA918"
40-49 ans;soins intensifs & réanimations;07-06-2020;13;73;"#EEA918"
40-49 ans;soins intensifs & réanimations;14-06-2020;9;55;"#EEA918"
40-49 ans;soins intensifs & réanimations;21-06-2020;7;43;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;28-06-2020;7;42;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;05-07-2020;6;35;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;12-07-2020;5;31;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;19-07-2020;4;26;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;26-07-2020;5;27;"#ED9D1D"
40-49 ans;soins intensifs & réanimations;02-08-2020;4;21;"#EC9221"
40-49 ans;soins intensifs & réanimations;09-08-2020;3;17;"#EC9221"
40-49 ans;soins intensifs & réanimations;16-08-2020;4;21;"#EC9221"
40-49 ans;soins intensifs & réanimations;23-08-2020;5;27;"#EC9221"
40-49 ans;soins intensifs & réanimations;30-08-2020;5;27;"#EC9221"
40-49 ans;soins intensifs & réanimations;06-09-2020;7;39;"#EB8626"
40-49 ans;soins intensifs & réanimations;13-09-2020;8;46;"#EB8626"
40-49 ans;soins intensifs & réanimations;20-09-2020;8;47;"#EB8626"
40-49 ans;soins intensifs & réanimations;27-09-2020;12;68;"#EB8626"
40-49 ans;soins intensifs & réanimations;04-10-2020;14;79;"#EB8626"
40-49 ans;soins intensifs & réanimations;11-10-2020;16;95;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;18-10-2020;17;101;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;25-10-2020;22;129;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;01-11-2020;31;180;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;08-11-2020;41;237;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;15-11-2020;39;229;"#EA7A2A"
40-49 ans;soins intensifs & réanimations;22-11-2020;33;193;"#E96F2E"
40-49 ans;soins intensifs & réanimations;29-11-2020;30;178;"#E96F2E"
40-49 ans;soins intensifs & réanimations;06-12-2020;27;159;"#E96F2E"
40-49 ans;soins intensifs & réanimations;13-12-2020;23;133;"#E96F2E"
40-49 ans;soins intensifs & réanimations;20-12-2020;21;124;"#E96F2E"
40-49 ans;soins intensifs & réanimations;27-12-2020;25;144;"#E86333"
40-49 ans;soins intensifs & réanimations;03-01-2021;22;128;"#E86333"
40-49 ans;soins intensifs & réanimations;10-01-2021;22;126;"#E86333"
40-49 ans;soins intensifs & réanimations;17-01-2021;21;125;"#E86333"
40-49 ans;soins intensifs & réanimations;24-01-2021;26;152;"#E86333"
40-49 ans;soins intensifs & réanimations;31-01-2021;26;154;"#E75737"
40-49 ans;soins intensifs & réanimations;07-02-2021;28;162;"#E75737"
40-49 ans;soins intensifs & réanimations;14-02-2021;30;173;"#E75737"
40-49 ans;soins intensifs & réanimations;21-02-2021;33;194;"#E75737"
40-49 ans;soins intensifs & réanimations;28-02-2021;40;234;"#ffffff"
40-49 ans;soins intensifs & réanimations;07-03-2021;40;234;"#3498db"
50-59 ans;soins intensifs & réanimations;22-03-2020;22;338;"#f1c40f"
50-59 ans;soins intensifs & réanimations;29-03-2020;66;991;"#f1c40f"
50-59 ans;soins intensifs & réanimations;05-04-2020;100;1505;"#f1c40f"
50-59 ans;soins intensifs & réanimations;12-04-2020;95;1433;"#F0B813"
50-59 ans;soins intensifs & réanimations;19-04-2020;76;1138;"#F0B813"
50-59 ans;soins intensifs & réanimations;26-04-2020;60;909;"#F0B813"
50-59 ans;soins intensifs & réanimations;03-05-2020;48;723;"#F0B813"
50-59 ans;soins intensifs & réanimations;10-05-2020;35;533;"#F0B813"
50-59 ans;soins intensifs & réanimations;17-05-2020;26;395;"#EEA918"
50-59 ans;soins intensifs & réanimations;24-05-2020;20;301;"#EEA918"
50-59 ans;soins intensifs & réanimations;31-05-2020;16;236;"#EEA918"
50-59 ans;soins intensifs & réanimations;07-06-2020;13;194;"#EEA918"
50-59 ans;soins intensifs & réanimations;14-06-2020;11;160;"#EEA918"
50-59 ans;soins intensifs & réanimations;21-06-2020;8;123;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;28-06-2020;8;114;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;05-07-2020;7;100;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;12-07-2020;6;97;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;19-07-2020;6;95;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;26-07-2020;4;66;"#ED9D1D"
50-59 ans;soins intensifs & réanimations;02-08-2020;4;57;"#EC9221"
50-59 ans;soins intensifs & réanimations;09-08-2020;4;58;"#EC9221"
50-59 ans;soins intensifs & réanimations;16-08-2020;3;50;"#EC9221"
50-59 ans;soins intensifs & réanimations;23-08-2020;4;56;"#EC9221"
50-59 ans;soins intensifs & réanimations;30-08-2020;4;63;"#EC9221"
50-59 ans;soins intensifs & réanimations;06-09-2020;5;71;"#EB8626"
50-59 ans;soins intensifs & réanimations;13-09-2020;8;117;"#EB8626"
50-59 ans;soins intensifs & réanimations;20-09-2020;9;131;"#EB8626"
50-59 ans;soins intensifs & réanimations;27-09-2020;10;146;"#EB8626"
50-59 ans;soins intensifs & réanimations;04-10-2020;11;173;"#EB8626"
50-59 ans;soins intensifs & réanimations;11-10-2020;13;200;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;18-10-2020;17;249;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;25-10-2020;21;322;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;01-11-2020;30;449;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;08-11-2020;39;589;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;15-11-2020;42;636;"#EA7A2A"
50-59 ans;soins intensifs & réanimations;22-11-2020;39;585;"#E96F2E"
50-59 ans;soins intensifs & réanimations;29-11-2020;32;484;"#E96F2E"
50-59 ans;soins intensifs & réanimations;06-12-2020;27;413;"#E96F2E"
50-59 ans;soins intensifs & réanimations;13-12-2020;26;397;"#E96F2E"
50-59 ans;soins intensifs & réanimations;20-12-2020;25;379;"#E96F2E"
50-59 ans;soins intensifs & réanimations;27-12-2020;24;364;"#E86333"
50-59 ans;soins intensifs & réanimations;03-01-2021;23;345;"#E86333"
50-59 ans;soins intensifs & réanimations;10-01-2021;23;346;"#E86333"
50-59 ans;soins intensifs & réanimations;17-01-2021;24;360;"#E86333"
50-59 ans;soins intensifs & réanimations;24-01-2021;27;405;"#E86333"
50-59 ans;soins intensifs & réanimations;31-01-2021;30;454;"#E75737"
50-59 ans;soins intensifs & réanimations;07-02-2021;31;469;"#E75737"
50-59 ans;soins intensifs & réanimations;14-02-2021;31;462;"#E75737"
50-59 ans;soins intensifs & réanimations;21-02-2021;36;540;"#E75737"
50-59 ans;soins intensifs & réanimations;28-02-2021;37;554;"#ffffff"
50-59 ans;soins intensifs & réanimations;07-03-2021;41;623;"#3498db"
60-69 ans;soins intensifs & réanimations;22-03-2020;21;471;"#f1c40f"
60-69 ans;soins intensifs & réanimations;29-03-2020;63;1420;"#f1c40f"
60-69 ans;soins intensifs & réanimations;05-04-2020;99;2231;"#f1c40f"
60-69 ans;soins intensifs & réanimations;12-04-2020;100;2249;"#F0B813"
60-69 ans;soins intensifs & réanimations;19-04-2020;81;1832;"#F0B813"
60-69 ans;soins intensifs & réanimations;26-04-2020;66;1486;"#F0B813"
60-69 ans;soins intensifs & réanimations;03-05-2020;54;1213;"#F0B813"
60-69 ans;soins intensifs & réanimations;10-05-2020;38;864;"#F0B813"
60-69 ans;soins intensifs & réanimations;17-05-2020;28;639;"#EEA918"
60-69 ans;soins intensifs & réanimations;24-05-2020;22;505;"#EEA918"
60-69 ans;soins intensifs & réanimations;31-05-2020;18;401;"#EEA918"
60-69 ans;soins intensifs & réanimations;07-06-2020;14;317;"#EEA918"
60-69 ans;soins intensifs & réanimations;14-06-2020;11;251;"#EEA918"
60-69 ans;soins intensifs & réanimations;21-06-2020;10;220;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;28-06-2020;9;193;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;05-07-2020;8;170;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;12-07-2020;6;132;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;19-07-2020;6;127;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;26-07-2020;5;107;"#ED9D1D"
60-69 ans;soins intensifs & réanimations;02-08-2020;5;106;"#EC9221"
60-69 ans;soins intensifs & réanimations;09-08-2020;5;119;"#EC9221"
60-69 ans;soins intensifs & réanimations;16-08-2020;5;111;"#EC9221"
60-69 ans;soins intensifs & réanimations;23-08-2020;5;104;"#EC9221"
60-69 ans;soins intensifs & réanimations;30-08-2020;5;112;"#EC9221"
60-69 ans;soins intensifs & réanimations;06-09-2020;6;143;"#EB8626"
60-69 ans;soins intensifs & réanimations;13-09-2020;8;190;"#EB8626"
60-69 ans;soins intensifs & réanimations;20-09-2020;11;246;"#EB8626"
60-69 ans;soins intensifs & réanimations;27-09-2020;14;326;"#EB8626"
60-69 ans;soins intensifs & réanimations;04-10-2020;17;391;"#EB8626"
60-69 ans;soins intensifs & réanimations;11-10-2020;19;432;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;18-10-2020;24;539;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;25-10-2020;34;769;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;01-11-2020;50;1119;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;08-11-2020;64;1431;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;15-11-2020;70;1573;"#EA7A2A"
60-69 ans;soins intensifs & réanimations;22-11-2020;63;1417;"#E96F2E"
60-69 ans;soins intensifs & réanimations;29-11-2020;52;1180;"#E96F2E"
60-69 ans;soins intensifs & réanimations;06-12-2020;46;1032;"#E96F2E"
60-69 ans;soins intensifs & réanimations;13-12-2020;40;906;"#E96F2E"
60-69 ans;soins intensifs & réanimations;20-12-2020;37;833;"#E96F2E"
60-69 ans;soins intensifs & réanimations;27-12-2020;36;807;"#E86333"
60-69 ans;soins intensifs & réanimations;03-01-2021;37;824;"#E86333"
60-69 ans;soins intensifs & réanimations;10-01-2021;35;791;"#E86333"
60-69 ans;soins intensifs & réanimations;17-01-2021;39;875;"#E86333"
60-69 ans;soins intensifs & réanimations;24-01-2021;40;896;"#E86333"
60-69 ans;soins intensifs & réanimations;31-01-2021;42;934;"#E75737"
60-69 ans;soins intensifs & réanimations;07-02-2021;45;1012;"#E75737"
60-69 ans;soins intensifs & réanimations;14-02-2021;46;1024;"#E75737"
60-69 ans;soins intensifs & réanimations;21-02-2021;47;1066;"#E75737"
60-69 ans;soins intensifs & réanimations;28-02-2021;48;1084;"#ffffff"
60-69 ans;soins intensifs & réanimations;07-03-2021;54;1211;"#3498db"
70-79 ans;soins intensifs & réanimations;22-03-2020;28;518;"#f1c40f"
70-79 ans;soins intensifs & réanimations;29-03-2020;70;1293;"#f1c40f"
70-79 ans;soins intensifs & réanimations;05-04-2020;100;1840;"#f1c40f"
70-79 ans;soins intensifs & réanimations;12-04-2020;99;1820;"#F0B813"
70-79 ans;soins intensifs & réanimations;19-04-2020;89;1630;"#F0B813"
70-79 ans;soins intensifs & réanimations;26-04-2020;73;1341;"#F0B813"
